,10977.0,10989.0,10933.0,10964.0,10984.0,10986.0,10954.0,10934.0,10987.0
10977.0,0.0,0.13335,0.25,0.23335,0.23335,0.1833,0.1833,0.3333500000000001,0.2666499999999999
10989.0,0.13335,0.0,0.13335,0.08335,0.1166499999999999,0.1332999999999999,0.0666499999999999,0.2666499999999999,0.1666499999999999
10933.0,0.25,0.13335,0.0,0.23335,0.1167,0.23335,0.1166499999999999,0.3,0.2167
10964.0,0.23335,0.08335,0.23335,0.0,0.1667,0.1332999999999999,0.1166499999999999,0.25,0.18335
10984.0,0.23335,0.1166499999999999,0.1167,0.1667,0.0,0.15,0.1166499999999999,0.2,0.15
10986.0,0.1833,0.1332999999999999,0.23335,0.1332999999999999,0.15,0.0,0.1,0.4166499999999999,0.1
10954.0,0.1833,0.0666499999999999,0.1166499999999999,0.1166499999999999,0.1166499999999999,0.1,0.0,0.2332999999999999,0.13335
10934.0,0.3333500000000001,0.2666499999999999,0.3,0.25,0.2,0.4166499999999999,0.2332999999999999,0.0,0.23335
10987.0,0.2666499999999999,0.1666499999999999,0.2167,0.18335,0.15,0.1,0.13335,0.23335,0.0
