,10977.0,10989.0,10933.0,10964.0,10984.0,10986.0,10954.0,10934.0,10987.0
10977.0,0.0,0.6667000000000001,0.7833500000000001,0.7,0.66665,0.66665,0.7167,0.8667,0.7667
10989.0,0.6667000000000001,0.0,0.5832999999999999,0.66665,0.46665,0.4833,0.5166499999999999,0.7666499999999999,0.65
10933.0,0.7833500000000001,0.5832999999999999,0.0,0.7,0.63335,0.55,0.43335,0.63335,0.6167
10964.0,0.7,0.66665,0.7,0.0,0.56665,0.6333,0.6,0.8833500000000001,0.6333
10984.0,0.66665,0.46665,0.63335,0.56665,0.0,0.48335,0.53335,0.7666499999999999,0.55
10986.0,0.66665,0.4833,0.55,0.6333,0.48335,0.0,0.5166499999999999,0.8,0.4833
10954.0,0.7167,0.5166499999999999,0.43335,0.6,0.53335,0.5166499999999999,0.0,0.65,0.5
10934.0,0.8667,0.7666499999999999,0.63335,0.8833500000000001,0.7666499999999999,0.8,0.65,0.0,0.7666499999999999
10987.0,0.7667,0.65,0.6167,0.6333,0.55,0.4833,0.5,0.7666499999999999,0.0
