,1190.0,1276.0,1262.0,1269.0,1202.0,1266.0,1267.0,1268.0,1245.0,1260.0
1190.0,0.0,0.15,0.175,0.325,0.325,0.3,0.3,0.325,0.3,0.25
1276.0,0.15,0.0,0.125,0.175,0.2,0.425,0.2,0.275,0.125,0.1
1262.0,0.175,0.125,0.0,0.25,0.275,0.425,0.225,0.25,0.225,0.175
1269.0,0.325,0.175,0.25,0.0,0.4,0.325,0.475,0.4,0.4,0.3
1202.0,0.325,0.2,0.275,0.4,0.0,0.35,0.375,0.25,0.2,0.1
1266.0,0.3,0.425,0.425,0.325,0.35,0.0,0.3,0.15,0.3,0.2
1267.0,0.3,0.2,0.225,0.475,0.375,0.3,0.0,0.125,0.125,0.25
1268.0,0.325,0.275,0.25,0.4,0.25,0.15,0.125,0.0,0.2,0.225
1245.0,0.3,0.125,0.225,0.4,0.2,0.3,0.125,0.2,0.0,0.075
1260.0,0.25,0.1,0.175,0.3,0.1,0.2,0.25,0.225,0.075,0.0
