,10977.0,10989.0,10933.0,10964.0,10984.0,10986.0,10954.0,10934.0,10987.0
10977.0,0.0,0.8667,0.7666499999999999,0.7333,0.83335,0.7666499999999999,0.8,0.9333,0.7666499999999999
10989.0,0.8667,0.0,0.8,0.8,0.7,0.6,0.6,0.8667,0.7666499999999999
10933.0,0.7666499999999999,0.8,0.0,0.8,0.9,0.8667,0.5,0.6,0.7666499999999999
10964.0,0.7333,0.8,0.8,0.0,0.8,0.8,0.7333,0.8667,0.8
10984.0,0.83335,0.7,0.9,0.8,0.0,0.6667000000000001,0.8,0.8,0.66665
10986.0,0.7666499999999999,0.6,0.8667,0.8,0.6667000000000001,0.0,0.56665,0.8667,0.5
10954.0,0.8,0.6,0.5,0.7333,0.8,0.56665,0.0,0.6,0.5333
10934.0,0.9333,0.8667,0.6,0.8667,0.8,0.8667,0.6,0.0,0.83335
10987.0,0.7666499999999999,0.7666499999999999,0.7666499999999999,0.8,0.66665,0.5,0.5333,0.83335,0.0
