,1190.0,1276.0,1262.0,1269.0,1202.0,1266.0,1267.0,1268.0,1245.0,1260.0
1190.0,0.0,0.4,0.85,1.0,1.0,0.9,0.8,1.0,1.0,0.9
1276.0,0.4,0.0,0.7,0.9,0.9,1.0,0.7,1.0,0.8,0.75
1262.0,0.85,0.7,0.0,0.6,1.0,0.55,0.4,0.9,0.75,0.75
1269.0,1.0,0.9,0.6,0.0,1.0,0.8,0.9,0.9,0.8,0.85
1202.0,1.0,0.9,1.0,1.0,0.0,0.7,1.0,1.0,0.75,0.75
1266.0,0.9,1.0,0.55,0.8,0.7,0.0,0.6,1.0,0.9,0.9
1267.0,0.8,0.7,0.4,0.9,1.0,0.6,0.0,0.8,0.7,0.7
1268.0,1.0,1.0,0.9,0.9,1.0,1.0,0.8,0.0,0.75,0.9
1245.0,1.0,0.8,0.75,0.8,0.75,0.9,0.7,0.75,0.0,0.15
1260.0,0.9,0.75,0.75,0.85,0.75,0.9,0.7,0.9,0.15,0.0
