,1190.0,1276.0,1262.0,1269.0,1202.0,1266.0,1267.0,1268.0,1245.0,1260.0
1190.0,0.0,0.3,0.2,0.65,0.5,0.7,0.5,0.6,0.4,0.45
1276.0,0.3,0.0,0.2,0.4,0.5,0.7,0.25,0.5,0.45,0.45
1262.0,0.2,0.2,0.0,0.5,0.4,0.55,0.35,0.5,0.25,0.35
1269.0,0.65,0.4,0.5,0.0,0.8,0.45,0.7,0.5,0.65,0.55
1202.0,0.5,0.5,0.4,0.8,0.0,0.5,0.6,0.5,0.45,0.3
1266.0,0.7,0.7,0.55,0.45,0.5,0.0,0.4,0.15,0.5,0.4
1267.0,0.5,0.25,0.35,0.7,0.6,0.4,0.0,0.4,0.2,0.3
1268.0,0.6,0.5,0.5,0.5,0.5,0.15,0.4,0.0,0.5,0.5
1245.0,0.4,0.45,0.25,0.65,0.45,0.5,0.2,0.5,0.0,0.15
1260.0,0.45,0.45,0.35,0.55,0.3,0.4,0.3,0.5,0.15,0.0
