 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.16.pdb,0.129,0.041,0.507,0.091,0.020,0.056,0.069,0.160,0.112,0.000,0.433,0.639,0.041,0.039,0.048,0.019,0.041,0.050,0.046,0.021,0.021,0.468,0.037,0.039,0.050,0.500,0.282,0.056,0.030,0.375
model.000.17.pdb,0.067,0.522,0.000,0.118,0.449,0.370,0.169,0.000,0.063,0.295,0.000,0.012,0.228,0.531,0.250,0.529,0.228,0.574,0.157,0.320,0.218,0.038,0.580,0.531,0.159,0.000,0.000,0.189,0.458,0.015
model.000.18.pdb,0.245,0.500,0.039,0.219,0.304,0.327,0.258,0.000,0.062,0.093,0.000,0.000,0.333,0.604,0.118,0.633,0.358,0.551,0.326,0.447,0.327,0.025,0.558,0.400,0.271,0.000,0.000,0.032,0.600,0.062
model.000.19.pdb,0.038,0.011,0.371,0.146,0.011,0.025,0.106,0.259,0.181,0.000,0.547,0.677,0.035,0.011,0.014,0.011,0.023,0.022,0.000,0.000,0.076,0.375,0.010,0.011,0.083,0.544,0.375,0.052,0.011,0.232
model.000.20.pdb,0.232,0.630,0.092,0.125,0.382,0.511,0.141,0.000,0.014,0.051,0.000,0.000,0.190,0.667,0.224,0.482,0.190,0.646,0.561,0.614,0.180,0.117,0.556,0.538,0.164,0.000,0.000,0.062,0.667,0.125
model.000.21.pdb,0.030,0.000,0.258,0.157,0.000,0.000,0.095,0.364,0.241,0.000,0.500,0.492,0.027,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.043,0.194,0.000,0.000,0.083,0.596,0.488,0.000,0.000,0.075
model.000.22.pdb,0.190,0.000,0.561,0.048,0.000,0.042,0.048,0.100,0.040,0.000,0.389,0.492,0.038,0.000,0.015,0.000,0.025,0.012,0.077,0.027,0.026,0.373,0.023,0.000,0.024,0.373,0.273,0.057,0.025,0.472
model.000.23.pdb,0.155,0.158,0.021,0.541,0.141,0.095,0.593,0.159,0.349,0.087,0.038,0.072,0.660,0.240,0.043,0.371,0.600,0.211,0.069,0.120,0.635,0.031,0.329,0.163,0.492,0.048,0.041,0.025,0.205,0.024
model.000.24.pdb,0.378,0.478,0.134,0.088,0.255,0.356,0.104,0.000,0.000,0.019,0.000,0.000,0.115,0.404,0.205,0.333,0.097,0.412,0.839,0.684,0.102,0.145,0.351,0.352,0.109,0.000,0.000,0.070,0.545,0.182
model.000.25.pdb,0.000,0.000,0.136,0.111,0.090,0.000,0.084,0.302,0.209,0.246,0.258,0.176,0.063,0.000,0.062,0.022,0.050,0.011,0.000,0.000,0.080,0.218,0.033,0.047,0.061,0.077,0.028,0.305,0.000,0.066
model.000.26.pdb,0.404,0.029,0.176,0.182,0.000,0.016,0.219,0.018,0.095,0.000,0.119,0.205,0.241,0.069,0.000,0.127,0.180,0.027,0.130,0.097,0.232,0.092,0.052,0.013,0.250,0.309,0.326,0.000,0.108,0.169
model.000.27.pdb,0.059,0.067,0.465,0.052,0.054,0.085,0.041,0.095,0.057,0.064,0.286,0.366,0.021,0.074,0.095,0.051,0.032,0.087,0.049,0.034,0.011,0.574,0.050,0.063,0.021,0.157,0.062,0.171,0.032,0.388
model.000.28.pdb,0.015,0.263,0.053,0.000,0.377,0.300,0.000,0.000,0.000,0.405,0.031,0.011,0.000,0.262,0.500,0.143,0.014,0.288,0.173,0.193,0.000,0.203,0.157,0.375,0.000,0.000,0.000,0.625,0.125,0.095
model.000.29.pdb,0.211,0.022,0.613,0.065,0.011,0.037,0.054,0.132,0.085,0.000,0.387,0.588,0.022,0.010,0.013,0.000,0.011,0.011,0.095,0.048,0.023,0.431,0.041,0.010,0.033,0.533,0.328,0.012,0.045,0.369
