 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.14.pdb,0.268,0.059,0.558,0.016,0.000,0.149,0.030,0.072,0.016,0.183,0.633,0.000,0.038,0.106,0.025,0.203,0.000,0.164,0.118,0.023,0.000,0.373,0.151,0.085,0.176,0.000,0.189,0.442,0.000,0.088
model.000.15.pdb,0.000,0.432,0.000,0.174,0.319,0.000,0.000,0.212,0.543,0.000,0.060,0.000,0.533,0.000,0.237,0.000,0.000,0.000,0.314,0.110,0.114,0.017,0.000,0.143,0.594,0.116,0.000,0.222,0.044,0.233
model.000.16.pdb,0.000,0.441,0.013,0.206,0.680,0.010,0.000,0.457,0.407,0.000,0.022,0.200,0.283,0.000,0.508,0.023,0.053,0.000,0.483,0.471,0.493,0.000,0.010,0.360,0.177,0.435,0.000,0.086,0.078,0.190
model.000.17.pdb,0.000,0.397,0.000,0.036,0.288,0.080,0.122,0.577,0.147,0.033,0.020,0.389,0.238,0.091,0.479,0.075,0.127,0.036,0.375,0.449,0.447,0.022,0.092,0.697,0.122,0.514,0.062,0.065,0.000,0.037
model.000.18.pdb,0.020,0.444,0.010,0.067,0.411,0.073,0.086,0.658,0.250,0.030,0.057,0.362,0.279,0.061,0.500,0.079,0.101,0.032,0.367,0.525,0.545,0.030,0.074,0.592,0.150,0.513,0.033,0.103,0.000,0.093
model.000.19.pdb,0.000,0.338,0.000,0.147,0.483,0.064,0.037,0.368,0.258,0.024,0.000,0.373,0.207,0.035,0.386,0.022,0.110,0.026,0.264,0.667,0.619,0.012,0.042,0.368,0.087,0.683,0.054,0.023,0.060,0.132
model.000.20.pdb,0.044,0.284,0.084,0.062,0.324,0.102,0.122,0.474,0.178,0.044,0.084,0.299,0.219,0.116,0.438,0.136,0.141,0.036,0.303,0.527,0.486,0.069,0.151,0.514,0.137,0.514,0.024,0.114,0.000,0.090
model.000.21.pdb,0.455,0.000,0.288,0.108,0.000,0.649,0.592,0.021,0.000,0.633,0.187,0.075,0.000,0.673,0.022,0.654,0.364,0.622,0.000,0.053,0.116,0.463,0.722,0.032,0.000,0.044,0.333,0.050,0.204,0.044
model.000.22.pdb,0.011,0.368,0.011,0.050,0.314,0.050,0.084,0.507,0.151,0.011,0.052,0.441,0.206,0.080,0.451,0.054,0.101,0.024,0.329,0.632,0.385,0.011,0.061,0.549,0.095,0.507,0.135,0.055,0.000,0.064
model.000.23.pdb,0.108,0.058,0.214,0.000,0.014,0.049,0.029,0.084,0.000,0.108,0.350,0.083,0.000,0.057,0.078,0.068,0.000,0.083,0.100,0.034,0.011,0.127,0.062,0.098,0.000,0.012,0.255,0.206,0.000,0.000
model.000.24.pdb,0.364,0.027,0.651,0.098,0.000,0.187,0.058,0.057,0.000,0.250,0.615,0.000,0.017,0.167,0.049,0.246,0.000,0.236,0.067,0.011,0.000,0.423,0.189,0.045,0.164,0.000,0.175,0.463,0.053,0.082
model.000.25.pdb,0.464,0.000,0.279,0.104,0.000,0.655,0.667,0.010,0.000,0.577,0.182,0.128,0.000,0.714,0.000,0.571,0.375,0.471,0.000,0.041,0.114,0.421,0.696,0.031,0.000,0.054,0.370,0.036,0.196,0.043
model.000.26.pdb,0.339,0.105,0.580,0.190,0.037,0.183,0.080,0.086,0.087,0.239,0.704,0.000,0.117,0.149,0.068,0.236,0.013,0.226,0.128,0.030,0.010,0.439,0.185,0.063,0.309,0.010,0.136,0.582,0.079,0.213
model.000.27.pdb,0.000,0.392,0.000,0.000,0.228,0.000,0.000,0.375,0.170,0.000,0.068,0.070,0.256,0.000,0.397,0.000,0.000,0.000,0.531,0.113,0.132,0.000,0.000,0.354,0.204,0.104,0.000,0.194,0.000,0.000
model.000.28.pdb,0.000,0.467,0.012,0.039,0.299,0.031,0.062,0.522,0.179,0.012,0.067,0.348,0.246,0.060,0.441,0.022,0.079,0.000,0.438,0.432,0.355,0.024,0.042,0.641,0.152,0.478,0.039,0.110,0.000,0.083
model.000.29.pdb,0.022,0.333,0.012,0.186,0.468,0.061,0.047,0.416,0.317,0.034,0.020,0.329,0.210,0.045,0.500,0.054,0.089,0.050,0.263,0.642,0.574,0.023,0.061,0.380,0.127,0.631,0.025,0.067,0.056,0.188
